UserName,Handle,Timestamp,Comments,Likes,Retweets,Text
raul,@rgahiriart,2020-10-23T22:04:03.000Z,"Replying to 
@yeidckolEn una clínica del #insabi verdad? sin lujos y sin gastos fifís! bien x ti, poniendo el ejemplo sin aprovechar tu cargo público. #nomamar",,1,3
Antonio Damian,@Antonio_damianc,2020-10-23T22:04:03.000Z,"Replying to 
@zitamaiper
 @aracelibs
 and 
@RicardoAnayaCOjalá, porque ahora resulta que muchos políticos lo tienen y son políticos clave del gobierno, lo mejor aún, es que se atenderán en los mejores hospitales mientras la población sigue sufriendo y muriendo en el precario sistema de salud, del #INSABI Ni hablamos...",2,,2
Rafa Balcázar Narro,@Rafa_Narro,2020-10-23T22:04:03.000Z,"#BuenJueves Finaliza la sesión y la #comparecencia del Secretario de #Salud, #SSA, Director del #IMSS, #ISSSTE e #Insabi. 

¡Construyamos juntos el México que todos queremos! 
 

Tu amigo #Rafa #Balcázar #Narro #Tlalnepantla #EdoMéx",,,
El Tiempo Monclova,@TiempoMonclova,2020-10-22T22:58:01.000Z,"#México accederá a 51 millones de #vacunas contra Covid-19, asegura el #InsabiMéxico accederá a 51 millones de vacunas contra Covid-19, asegura el Insabi
El gobierno pagó un anticipo de 3 mil 490 millones de pesos CIUDAD DE MÉXICO.- Ante el pleno de la Cámara de Diputados, Juan Ferrer Aguilar, titular del
eltiempomonclova.mx",,,
xevt - xhvt,@xevtfm,2020-10-22T22:58:01.000Z,"#LoÚltimo El diputado federal del #PT, 
@fernandeznorona
, informa que se sometió a una prueba de Covid-19 tras presentar síntomas. Sin embargo, este día estuvo presente en la sesión de la comparecencia del secretario de #Salud y los directores del #IMSS, #ISSSTE e #INSABI",,1,
Rafa Balcázar Narro,@Rafa_Narro,2020-10-22T22:58:01.000Z,"#BuenJueves Atento a la #comparecencia del Secretario de #Salud, Director del #IMSS, #ISSSTE e #Insabi. 

¡Construyamos juntos el México que todos queremos! 
 

Tu amigo #Rafa #Balcázar #Narro #Tlalnepantla #EdoMéx",,,
♛CmA,@LECUMA,2020-10-22T22:58:01.000Z,"Obvio siendo CONGRUENTE en el IMSS #INSABI o En alguno de Cuba 
 (difícil ser Chai-rito)Quote Tweet
Joaquín López-Dóriga
@lopezdoriga
 · Oct 22, 2020
#IMPORTANTE Por decisión médica, Yeidckol Polevnsky deberá permanecer hospitalizada tras dar positivo a COVID-19  https://bit.ly/3dOBRb5",,,
margarito corral,@CrotaloCorral,2020-10-22T22:58:01.000Z,"No se preocupe, siendo atendidos en el #INSABI , 
@yeidckol
 @gibranrr
 @mario_delgado
 y ahora, probablemente 
@fernandeznorona
, seguramente serán esos 2 de cada 10 que logran recuperarse.Quote Tweet
Porfirio Muñoz Ledo
@PMunozLedo
 · Oct 22, 2020
Lamento el contagio por COVID-19 de mis dos compañeros @Yeidckol y @gibranrr, espero su pronta recuperación.",,,
Rogelio,@RogelioVeCo,2020-10-22T22:58:01.000Z,"Replying to 
@yeidckol
 and 
@mileniotvSuponemos que habla del #INSABI",,,
"Alto a la Corrupción
#UsaCubreboca",@AngelesTeVi,2020-10-22T22:58:01.000Z,"Recuerdan como pintó #Amlo el #SeguroPopular y dijo que estaría mejor el #INSABI? Lo mismo pasará con los #fideicomisos; porque gobernar no es tener vara mágica de buenos deseos u ocurremcias, es administrar, diagnosticar, planear y ejecutar con el cerebro! #NiUnVotoAMORENA2021",,1,2
José A. Serrano,@donchipotlon,2020-10-22T22:58:01.000Z,"Replying to 
@yeidckol
 and 
@mileniotvTe faltó agradecer al #INSABI en donde seguramente estás hospitalizada !!",,,1
IN Fiscal,@IN_Fiscal,2020-10-22T22:58:01.000Z,"Este es el orden en el que se aplicarán los pagos de accesorios de las contribuciones.

#BuenJueves #TheMusicVideo #IMSS #INSABI #PISA",,,3
Thomas Font,@Thomastlahuac,2020-10-22T22:58:01.000Z,"Replying to 
@mario_delgado
 and 
@lopezdorigaCuídate mucho !
El #INSABI , tiene atención de primera clase.
Y recuerda lo que dice el jefe :",,1,6
El Telurico,@meztlixu,2020-10-22T22:58:01.000Z,"CIFRAS DE #Covid_19 AL DESNUDO EN 
@Tu_IMSS
 #IMSS #INSABI #INER #ISSSTE #SSA 
@zoerobledo
 @HLGatellQuote Tweet
El Universal
@El_Universal_Mx
 · Oct 22, 2020
El Seguro Social dice que de 17 mil 331 personas hospitalizadas en el instituto, fallecieron 15 mil 70 
https://eluniversal.com.mx/nacion/mueren-8-de-cada-10-intubados-por-covid-en-el-imss…",1,,1
IMEFI TV,@IMEFI_TV,2020-10-22T22:58:01.000Z,"MAGNO EVENTO En Línea
REFORMAS FISCALES 2021
Noviembre 25 al 27 de 2020
Inscríbete: 55-8154-7437

#HUAWEIMate40 #HarryStyles #COVID19 #Covid_19 #COVID #COVID__19 #HospitalEspanol #Zedillo #Mancera #INSABI #PISA #PatyChapoy",,,
IMEFI TV,@IMEFI_TV,2020-10-22T22:58:01.000Z,"Lo único que salvará tu barco es la ESTRATEGIA

Inscríbete a nuestra Membresía y continúa con éxito tu Negocio o Empresa.

WhatsApp 55-8154-7437

#COVID19 #Covid_19 #COVID #COVID__19 #HUAWEIMate40 #HospitalEspanol #Zedillo #PISA #Mancera #INSABI",,,
RedVIHChih,@RedVIHChih,2020-10-22T16:53:09.000Z,"Segundo bloque del programa jueves a sábado

10 Encuentro Estatal por la VIHDA 2020 edición virtual, Chihuahua.

#EncuentroEstatalporlaVIHDA #PersonasconVIH #VIH #sida #aids #HIV #PVVS #CENSIDA #IMSS #ISSSTE #ICHISAL #PensionesCivilesdelEstado #INSABI #SSA #CAPASITS #SAIH",,,
René Cárdenas A,@RCATimes,2020-10-22T16:53:09.000Z,"Alguno de ellos se atendió en el #INSABI ? O nomas el pueblo bueno y sabio va ahí? #RCATimesQuote Tweet
Joaquín López-Dóriga
@lopezdoriga
 · Oct 22, 2020
Brote de COVID-19 en Morena. Yeidckol Polevnsky, Gibrán Ramírez y Mario Delgado confirmaron contagio por coronavirus

https://bit.ly/2TihqKp",,,
Hulkabert Nordisk,@PopCorn_Lord,2020-10-22T16:53:09.000Z,"El #INSABI no existe. Son los papásQuote Tweet
Político MX
@politicomx
 · Oct 19, 2020
#EstaSemanaPMX | Padres de niños con cáncer adelantaron que interpondrán una denuncia penal contra AMLO, los titulares de Salud y del Insabi, por falta de medicamentos y omisión en la atención médica. https://politico.mx/_/q7q",,,
.,@ElTioA2,2020-10-22T16:53:09.000Z,"Citlali, ¿estás en un hospital del #INSABI ?Quote Tweet
Yeidckol Polevnsky
@yeidckol
 · Oct 22, 2020
Queridas compañeras y compañeros, recién me terminaron de hacer los estudios médicos, el Dr. decidió que debo quedarme en el Hospital.
Desde el fondo de mi corazón agradezco todos sus mensajes de apoyo.
Los quiero mucho
Luchar es la respuesta.
#Yeidckol 
#LealtadTrabajoResultados",,,
Pedro victal,@pericovictal,2020-10-22T16:53:09.000Z,"Replying to 
@PKSsoySe los habrán echo en el #INSABI así como todos los que resultaron positivos? ",,,1
Ricardo B. Hoyo,@RBHGLL,2020-10-22T16:53:09.000Z,"Replying to 
@mario_delgado
 and 
@yeidckolEl hospital Español es de los mejores hospitales privados! Seguro va salir bien, preocúpate si estuviera en uno del #IMSS o #INSABI Dios guarde la Hora!",,,3
Oscar Garza L,@OscarGarzaL,2020-10-22T16:53:09.000Z,"@yeidckol
 Ojala sea bien atendida en el #INSABI , ¿como?, se fue atender al #HospitalEspanol 

Hipocrita de primera",,,
IMEFI TV,@IMEFI_TV,2020-10-22T16:53:09.000Z,"Sigue nuestro programa en vivo ENTRE LEYES.
Con este interesante tema en la conducción del Dr. José Manuel Miranda.

Jueves 22 de octubre
11am
http://imefi.tv y Facebook 
@IMEFI_TV
 

#Covid_19 #COVID #INSABI #CristianoRonaldo #HUAWEIMate40",,,
Juan Nieves,@JonSnowMX,2020-10-22T16:53:09.000Z,"Replying to 
@yeidckolPronta recuperación!, me imagino que se esta atendiendo en el #INSABI correcto?, como corresponde al ser congruente con el pueblo...",,,
As de Espadas 2.0,@AsdeEspadas201,2020-10-22T16:53:09.000Z,"#INSABI  mintieron, robaron y traicionaron ... o no??",,1,
ClaroyDirectomx,@claroydirectomx,2020-10-22T16:53:09.000Z," Confirma la ex dirigente #YeidckolPolevnsky que será hospitalizada por #Covid19. Le llueven críticas en redes sociales por acudir al costoso #hospitalespañol y no al #IMSS o al #ISSSTE como la mayoría del pueblo.
@yeidckol
 #FelizJueves #INSABI",,2,1
Alex Lelo de Larrea,@Alejandro_Lelo,2020-10-22T16:53:09.000Z,"Mi #VIDEOCOLUMNA 
@Mensajepolitico
: EL PACTO SECRETO ENTRE MANCERA Y LÓPEZ OBRADOR. El financiamiento al movimiento de 
@LopezObrador_
 entre 2012 y 2015. 
@ManceraMiguelMX
 @JesusRCuevas
 @FGRMexico
 @GobCDMX
 @GobiernoMX
 @Claudiashein
 / #Mancera / Javier Corral / #INSABI",1,41,57
Arturo Jesús Torres,@ArturObservante,2020-10-22T16:53:09.000Z,Cuando los políticos decidan atenderse en el IMSS o ISSSTE sabremos que contamos con institutos de salud de calidad. #INSABI,,,1
alfredo rojas,@alfrro78,2020-10-22T16:53:09.000Z,"Replying to 
@yeidckol#CitlaliIbañez una duda, te vas a atender en #Venezuela o #Cuba??? Porque los hospitales en México son neoliberales. Y no creo que vayas al #Insabi verdad??",,,1
IMEFI TV,@IMEFI_TV,2020-10-22T14:22:20.000Z,"Hoy en vivo sigue nuestro programa BLUE BUSINESS y encuentra temas de interés para tu Empresa o Negocio.  Conduce YESSICA RUEDA

Jueves 22 de octubre
10am
http://imefi.tv

#COVID19 #HUAWEIMate40 #Covid_19 #INSABI",,,
Ricardo B. Hoyo,@RBHGLL,2020-10-22T14:22:20.000Z,"Replying to 
@AntonioAttoliniQue deje de simular como 
@mario_delgado
 @gibranrr
 @yeidckol
 que se atienden en hospitales privados y no en el #INSABI cómo todos los demás! #Covid_19 #Morena",,,1
Fer,@Fer_4T,2020-10-22T14:22:20.000Z,"#INSABI 
No mamen derechangos mugrosos a yeidckol ni en morena la queremos, llevensela al PAN mejor tiene todas sus mañas.",,,
Desiderio Dorantes,@desodorantes2,2020-10-22T14:22:20.000Z,"Replying to 
@mario_delgado
 and 
@ElFinanciero_MxNo ya te estabas muriendo en el #INSABI #insabi?",,,
Mujer que corre con lobos #RedMasUNO,@MujerLobos,2020-10-22T14:22:20.000Z,"@yeidckol
 la ridícula e incongruente, apoya y aplaude gobiernos socialistas, pero se viste con marcas PREMIUM  capitalistas, se atiende en hospitales privados neoliberales en lugar de apoyar a SU régimen #Morenista y a su presidente asistiendo al 
@Tu_IMSS
 o al #INSABI #RxMQuote Tweet
Regina
@ReginadelC
 · Oct 21, 2020
¿IMSS, INSABI, ISSSTE , Cuba? No, Hospital Español escogió Yeidckol para atenderse del Covid, ¿pss no que muy socialista? Ahí es cuando les sale lo capitalistas y que dijo su mamá que siempre no, ¿verdad? Hocicones...",,10,9
✿Evylove Slim✿,@evyfh,2020-10-22T14:22:20.000Z,"Replying to 
@tumbaburross
 @ChumelTorres
 and 
@Tu_IMSSMejor Mandela al #INSABI  esa institución de salud de primer mundo que tanto defiende 
@lopezobrador_",,,3
✿Evylove Slim✿,@evyfh,2020-10-22T14:22:20.000Z,"Replying to 
@yeidckol
 @JoeBiden
 and 
@DiazCanelBSi tanto apoya Cuba, empiece por atenderse en el #INSABI",,,1
Hoy Estado de México,@HoyEstado,2020-10-22T14:22:20.000Z,"¿Y el #ISSSTE, #INSABI u Hospitales -#Covid_19 ? 
@Yeidckol
 Polevnsky es atendida en el Hospital EspañolYeidckol Polevnsky se atiende en el Hospital Español por Covid-19
Hoy Estado de México - octubre 22, 2020 Tras confirmarse que Yeidckol Polevnsky, secretaria general del CEN de Morena, se
hoyestado.com",,3,4
✿Evylove Slim✿,@evyfh,2020-10-22T14:22:20.000Z,"Replying to 
@yeidckolY el #INSABI entonces ni los políticos le tienen confianza...",1,,1
Hoy CDMX,@HoyCDMX,2020-10-22T14:22:20.000Z,"¿Y el #ISSSTE, #INSABI u Hospitales -#Covid_19 ? 
@Yeidckol
 Polevnsky es atendida en el Hospital EspañolYeidckol Polevnsky se atiende en el Hospital Español por Covid-19
Hoy Estado de México - octubre 22, 2020 Tras confirmarse que Yeidckol Polevnsky, secretaria general del CEN de Morena, se
hoyestado.com",,,1
Erik Ortuño,@erik_ortuno,2020-10-22T14:22:20.000Z,"Duro con ellos solo díganles sus verdades y exijan q cumplan con sus obligaciones y q nos garanticen nuestros derechos, q no nos engañen y que aclaren x q el #INSABI no tiene Reglas de operación, a pesar de q el plazo ya terminó tienen responsabilidad y deben ser castigados. #RTQuote Tweet
Dr. Éctor Jaime
@ectorjaime
 · Oct 11, 2020
¿Qué le preguntarías al Secretario de Salud y los titulares del IMSS, ISSTE e INSABI? ¿Crees que su gestión frente a la pandemia es adecuada? El martes estarán en la Cámara de Diputados rindiendo cuentas de su gestión. 

Los Diputados del PAN seremos tu voz. @diputadospan",,2,
Pako Gallardo,@PakoGa11ardo,2020-10-22T14:22:20.000Z,"Replying to 
@ferbelaunzaran
 and 
@PMunozLedoSe atenderán con Médicos de #Cuba o #Venezuela 
 o quizá en el #INSABI",,,
Pako Gallardo,@PakoGa11ardo,2020-10-22T14:22:20.000Z,"Replying to 
@yeidckolSe tratar con Médicos de #Cuba o #Venezuela 
 o quizá en el #INSABI",,,
GTN,@GTNinforma,2020-10-22T14:22:20.000Z,"Tres figuras de #Morena dan positivo por #Covid19...
@mario_delgado
 
@yeidckol
@gibranrr
 

Y son criticados por atenderse en hospitales privados como el #HospitalEspañol en lugar del #IMSS #INSABI #Fovisste",,,
Punto Crítico,@PuntoCrtico5,2020-10-22T14:22:20.000Z,"Tres figuras de #Morena dan positivo por #Covid19...
@mario_delgado
 
@yeidckol
@gibranrr
 

Y son criticados por atenderse en hospitales privados como el #HospitalEspañol en lugar del #IMSS #INSABI #Fovisste",,,
@3ALAMBIQUE,@3ALAMBIQUE,2020-10-22T12:01:01.000Z,"#FelizJueves #INSABI 
 MALDITA DICTADURA-Helguera",,1,2
PapasFritas de Dinamarca,@papapasfritas,2020-10-22T12:01:01.000Z,"Replying to 
@yeidckolSe rumora que se te vió quitándote el disfraz del socialismo y dejándolo tirado en la banqueta, mientras te ponías el saco del capitalismo para entrar al Hospital Español.
Pinches cínicos, culeros, doble moral. Pero no importa, el #INSABI te seguirá esperando con brazos abiertos.",,,
Fer Leal,@licfer_lealm,2020-10-22T12:01:01.000Z,"Replying to 
@lobo1923
 and 
@DonVoceroSobres  #yeidckol #MarioDelgado #4t #INSABI #IMSS #issste #HospitalEspañol",,,
EDGAR L-CHASO,@EdgarYop,2020-10-22T12:01:01.000Z,"Replying to 
@yeidckolSupongo que estarás y te habrás tratado en el #INSABI porque eso de medicos particulares y clínicas fifis, no es lo tuyo, eso es muy neoliberal. Esperamos foto tuya, en la sala de espera, o como 
@lopezobrador_
  sólo lo ces asï cuando conviene? #MorenaCuevaDeLadrones",,,
Equipazo Informativo con Blanca y Carlos,@EquipazoConByC,2020-10-22T12:01:01.000Z,"#Insabi #GrupoElektra 22 Octubre 2020 Equipazo Informativo con 
@BlancaLolbee
 y 
@CarstellanosEquipazo Informativo con Blanca y Carlos
@EquipazoConByC
#Insabi #GrupoElektra 22 Octubre 2020 Equipazo Informativo con @BlancaLolbee y @Carstellanos
pscp.tv",,1,12
Lalaliah,@Lalaliah7,2020-10-22T12:01:01.000Z,"El #INSABI está bien para un simple mortal 
Ella como debe ser en el #HospitalEspanol",,,
Varo,@alvaro2188,2020-10-22T12:01:01.000Z,"Todos son socialistas hasta que se enferman o no ??? 
@yeidckol
 @gibranrr
 @mario_delgado
 #INSABI #COVID19mx",,,
Zuhaib,@Zuhaib49214203,2020-10-22T12:01:01.000Z,"#GobiernoQueNoSeDetiene
#Parra
#WE LOVE YOU LISA
#8YearsOfRed
#Niurka
#Hospital Español
#Rayados
#ByYourSideYoungjae
#INSABI
#enigmasdeexatlonHire a Freelance Developer for Programming Jobs | Fiverr
Affordable Freelance Programming & Tech Services. Hire a freelance web developer expert services today and get your programming projects done within 24hr
fiverr.com",,,
Zuhaib,@Zuhaib49214203,2020-10-22T12:01:01.000Z,"#GobiernoQueNoSeDetiene
#Parra
#WE LOVE YOU LISA
#8YearsOfRed
#Niurka
#Hospital Español
#Rayados
#ByYourSideYoungjae
#INSABI
#enigmasdeexatlonzuhaibabro : I will setup win19,16,10 or linux on dedicated or vps serv via kvm for $10 on fiverr...
For only $10, zuhaibabro will setup win19,16,10 or linux on dedicated or vps serv via kvm. | Dear Sir/MadamI can install Linux/Windows Server, or any dedicated or vps server with customize services...
fiverr.com",,,
Zuhaib,@Zuhaib49214203,2020-10-22T12:01:01.000Z,"#GobiernoQueNoSeDetiene
#Parra
#WE LOVE YOU LISA
#8YearsOfRed
#Niurka
#Hospital Español
#Rayados
#ByYourSideYoungjae
#INSABI
#enigmasdeexatlonzuhaibabro : I will install windows or linux on any dedicated cloud server for $10 on fiverr.com
For only $10, zuhaibabro will install windows or linux on any dedicated cloud server. | Dear Sir/MadamI shall install Linux/Windows Server, or any dedicated or cloud server with customize services as...
fiverr.com",,,
Zuhaib,@Zuhaib49214203,2020-10-22T12:01:01.000Z,"#GobiernoQueNoSeDetiene
#Parra
#WE LOVE YOU LISA
#8YearsOfRed
#Niurka
#Hospital Español
#Rayados
#ByYourSideYoungjae
#INSABI
#enigmasdeexatlonzuhaibabro : I will install,configure, troubleshoot windows server, linux issues for $10 on...
For only $10, zuhaibabro will install,configure, troubleshoot windows server, linux issues. | Iam a self-motivated,reliable Linux or windows System Administrator with strong work ethics.I have...
fiverr.com",,,
Matías R.,@matiasrob2000,2020-10-22T12:01:01.000Z,"Pensé que era la comunista ""CH"" pero bueno ahi nos queda claro que la salud puede más que cualquier ""ideal"" o en su caso de cualquier ""simulación"" #HospitalEspanol #INSABI #ISSSTE #IMSSQuote Tweet
Don Vocero
@DonVocero
 · Oct 21, 2020
El hecho de que Yeidckol, la comunista Gucci de la Cuatro té, la adoradora de Castro y el Ché se atienda en el hospital Español nos dice que cuando la vida está en riesgo, las apariencias no importan.

Hipócritas
https://la-saga.com/actual/yeidckol-polevsnky-da-positivo-covid-19…",1,,
Miguel Pantoja,@MiguelPantojaMD,2020-10-22T03:55:45.000Z,"Replying to 
@yeidckolPero ¿Por qué te fuiste al #HospitalEspañol si ""tu corazón es rojo revolucionario late a la #izquierda de cariño admiración por tus comandantes #Castro #Che #HugoChávez? Debiste ser congruente con tu gran hocico y haberte ido al #Insabi (o a tu amada #Cuba).

#Hipocresía #Chairos",,,
mabCO,@Bravo99Co,2020-10-22T03:55:45.000Z,"Replying to 
@yeidckolPronta recuperación, lo bueno es que hay disponibilidad de camas tanto en #insabi o en 
@Tu_IMSS
 , así no tienes que caer en esos hospitales fifi anti revolucionarios ",,,
carlos diaz,@cdiazpl,2020-10-22T03:55:45.000Z,... y cuando a Yeidckol Polevnsky le dió #Covid nos dimos cuenta que la DIFERENCIA es sinónimo de IGUALDAD... Hospital Español #INSABI #ISSSTE,,2,
Helga Knoderer,@Helga_PKM,2020-10-22T03:55:45.000Z,"CONGRUENCIA, es la base para construir credibilidad.
@yeidckol
 

#HospitalEspañol #INSABI #Covid #yeidckol #4TQuote Tweet
Yeidckol Polevnsky
@yeidckol
 · Oct 21, 2020
Me acaban de informar que di positivo a #COVID__19, me están realizando todos los estudios necesarios. Más tarde les informo cómo voy. #Yeidckol",1,1,3
